2021-Jul-08 00:44:24 [restartedMain] INFO  c.a.m.AutoParkingSystemApplication                 - Starting AutoParkingSystemApplication on DESKTOP-SHDARE4 with PID 13888 (D:\Project\AutoParkingSystem-SpringBoot MongoDB\target\classes started by tapre in D:\Project\AutoParkingSystem-SpringBoot MongoDB)
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.util.concurrent.atomic.AtomicLong to class java.lang.Long as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.lang.Long to class java.util.concurrent.atomic.AtomicLong as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.lang.Integer to class java.util.concurrent.atomic.AtomicInteger as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.bson.types.Binary to class [B as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.bson.BsonTimestamp to class java.time.Instant as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.lang.String to class java.net.URI as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.net.URI to class java.lang.String as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.springframework.data.geo.Box to class org.bson.Document as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.springframework.data.geo.Polygon to class org.bson.Document as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.springframework.data.geo.Circle to class org.bson.Document as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.springframework.data.mongodb.core.geo.Sphere to class org.bson.Document as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.bson.Document to class org.springframework.data.geo.Box as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.bson.Document to class org.springframework.data.geo.Polygon as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.bson.Document to class org.springframework.data.geo.Circle as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.Sphere as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.bson.Document to class org.springframework.data.geo.Point as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.springframework.data.geo.Point to class org.bson.Document as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.springframework.data.mongodb.core.query.GeoCommand to class org.bson.Document as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from interface org.springframework.data.mongodb.core.geo.GeoJson to class org.bson.Document as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.springframework.data.mongodb.core.geo.GeoJsonPoint to class org.bson.Document as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.springframework.data.mongodb.core.geo.GeoJsonPolygon to class org.bson.Document as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.GeoJsonPoint as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.GeoJsonPolygon as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.GeoJsonLineString as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.GeoJsonMultiLineString as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.GeoJsonMultiPoint as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.GeoJsonMultiPolygon as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.GeoJsonGeometryCollection as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class org.bson.Document to interface org.springframework.data.mongodb.core.geo.GeoJson as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.util.Date to class java.time.LocalDateTime as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.time.LocalDateTime to class java.util.Date as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.util.Date to class java.time.LocalDate as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.time.LocalDate to class java.util.Date as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.util.Date to class java.time.LocalTime as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.time.LocalTime to class java.util.Date as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.util.Date to class java.time.Instant as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.time.Instant to class java.util.Date as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Skipping converter from class java.time.LocalDateTime to class java.time.Instant as reading converter. class java.time.LocalDateTime is not a store supported simple type!
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Skipping converter from class java.time.Instant to class java.time.LocalDateTime as reading converter. class java.time.Instant is not a store supported simple type!
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.time.ZoneId to class java.lang.String as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.lang.String to class java.time.ZoneId as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.time.Duration to class java.lang.String as writing converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.lang.String to class java.time.Duration as reading converter.
2021-Jul-08 00:44:32 [restartedMain] DEBUG o.s.d.c.CustomConversions                          - Adding converter from class java.time.Period to class java.lang.String as writing converter.
